WeatherCondition,PopulationDensity,UrbanActivities,EnergyConsumption,EnergyDistribution,EnergyStorageHealth,DemandResponse
7,543,0.731324176674438,183,0.416567391231773,0.5876105373944719,0.7467358399211182
0,722,0.7340759156936286,65,0.8075699390082244,0.2949001434027767,0.8736089114076886
7,526,0.10539347395086329,161,0.5706363333589932,0.03139816904037129,0.5824478862881907
5,586,0.2708360376956658,136,0.41503373355601125,0.9367466516430641,0.33195445306080396
3,303,0.06684721981767605,111,0.5154487919957272,0.3555472392445712,0.8516767392852357
7,211,0.008681209226308662,153,0.23270924386298586,0.5387547447315959,0.5966242732765257
2,424,0.15830953138391013,169,0.20196988270385008,0.14374873058473003,0.3581376025363723
3,357,0.88048718264694,183,0.9890907790159228,0.25116807247604533,0.322539347130136
5,627,0.23987405903605152,89,0.9695918211530502,0.435252773263584,0.32061415824518036
6,449,0.9701539625917217,107,0.4208271090069928,0.5622443832160214,0.05634344615555842
3,777,0.5972909995612061,191,0.5152615318197965,0.8540141676425832,0.1013343756597207
3,912,0.23725848763469037,127,0.8271941377821488,0.2904132604709512,0.08970717690767849
6,993,0.4971308034842128,160,0.7258356550834963,0.8717807701837115,0.31218796925001724
5,534,0.21909482270011538,148,0.09954923349953859,0.458443873302123,0.47397668778422075
7,525,0.9839735581823739,55,0.374611054281206,0.4326768682853378,0.1475800084222616
0,379,0.8472649839049639,72,0.25015124323143867,0.3964148710160702,0.8279512682902351
9,470,0.026238788782329103,111,0.9926301916794862,0.8861781368259888,0.06561638845607143
6,769,0.9477760314674711,66,0.7487015884320878,0.2510171585259193,0.9453116610862254
6,348,0.7210651073028873,133,0.047765209149763455,0.8573641721600311,0.07443403498036583
6,990,0.08238125202127833,161,0.9000379665991364,0.08910348758917142,0.8946662012475588
6,280,0.6706377463264456,153,0.9279583797989721,0.9553280368375245,0.2607082231008617
9,802,0.6469266979656855,174,0.33326897628669494,0.5030157558474353,0.9867467619004155
9,750,0.21878874580758345,77,0.6419777618913781,0.9989052048916606,0.5213278264367084
7,177,0.7584467000075756,190,0.6820389923383241,0.6079339401022203,0.018307682042216333
8,984,0.08706470331296712,69,0.7295476215939017,0.1176020716516556,0.28266903025154166
8,435,0.4894451812312478,166,0.6935072730841915,0.060891686544801704,0.9401634023745322
1,149,0.009923207163087922,103,0.5597180084049389,0.1934188395150419,0.29966581860414154
6,184,0.9687374888947464,158,0.9538439105578956,0.4211489268223644,0.35960826817498925
6,794,0.7515636317769093,113,0.5123741721276796,0.7471896473783364,0.044148207194259714
3,794,0.15885207615965602,101,0.11091322822679694,0.0007147951285395582,0.2532564068125579
8,103,0.341674039951283,92,0.08042548317316278,0.2573467781477399,0.25932015410655707
7,416,0.16056237780817628,136,0.01837661922883893,0.5875699517213903,0.7159738272297981
0,210,0.7666174641293146,67,0.4279233868642691,0.29788336322312525,0.5057682782207356
1,433,0.05889632542771517,133,0.2732362650820833,0.3569436433940202,0.1610076807370867
1,950,0.8404066555637142,103,0.895218915346694,0.3007635729300311,0.7955993924967047
7,862,0.9421963388357298,109,0.8671478586335223,0.9531829192398371,0.6115187498838173
0,232,0.6766279428062999,172,0.8378425021593953,0.06583317672755962,0.2684593049814634
3,711,0.2129654500014342,120,0.8672781173993731,0.9075112422585159,0.2237836439000277
9,783,0.3600900958135508,178,0.2976056794644085,0.3232391753248518,0.9249080678894445
4,898,0.47723987480893126,162,0.4261175442296774,0.24654664211488242,0.6370562721639433
8,218,0.6046247722022537,86,0.3117380592758322,0.883268534593471,0.8074167449922086
6,449,0.6686630898116874,98,0.08608105312285119,0.2870844261180332,0.22551743337392371
7,786,0.5542147153188828,84,0.9240462935182667,0.9874835094958554,0.5887360399413182
8,641,0.35131392082185575,154,0.6159262657416346,0.5480877178049088,0.05348958627980693
6,154,0.890917280564903,84,0.1325523999374898,0.47637197272865184,0.5947203526093942
4,460,0.08139205801795824,58,0.20605895665382845,0.9764870876154711,0.2035825760110107
4,807,0.46625605424349503,109,0.45075262751805,0.22676686835533366,0.6690927948958985
9,552,0.7755648384674807,105,0.05189407794889689,0.9089693290910626,0.9319664030818217
5,652,0.060872665291400896,155,0.2719917812280285,0.5915246044711628,0.4587097421407824
4,784,0.7053352168113012,160,0.7034463876712068,0.7549677109588644,0.3053963269485671
8,429,0.819711622753325,138,0.9204064820297724,0.5820342976481082,0.12326720456349582
2,318,0.6608312985270522,61,0.9287314157513528,0.6186484642645507,0.6705917247543286
2,307,0.012936892275355993,120,0.5200290834508997,0.1549213968951373,0.5841777662222022
6,769,0.18013702713220625,120,0.312155254844121,0.15166262981687728,0.5445706963609889
6,944,0.34211307889195075,168,0.9207456551240368,0.39715700385147423,0.9359660650207421
5,839,0.2336900356380459,181,0.7866349062012645,0.34638924034035523,0.9781553169878939
2,184,0.9626521402274274,144,0.5871119159042629,0.7120604479580851,0.7169837907058146
6,784,0.6515939141137936,99,0.8345529014479712,0.7227603781623088,0.19598938976826574
4,344,0.2969709573515703,152,0.4588303688475781,0.5637920397428018,0.9467634193348063
6,971,0.9296974986654456,72,0.11219483470162706,0.4020092016879502,0.34492666149924756
1,784,0.7405941994761869,139,0.9382381195700537,0.6768095877234224,0.07915493356771486
5,434,0.28460721182704196,142,0.5340070770353297,0.6873455490098805,0.24108478917742504
7,311,0.3788815694019554,57,0.6952905523144531,0.8091019451326456,0.8303764387634761
0,695,0.19942885830395674,78,0.39229229288179324,0.8117302004560529,0.20376480724932577
3,784,0.9710739982658219,102,0.1357415223424694,0.06956716313954192,0.3950673953819904
0,282,0.5172964958900732,183,0.27188179494902376,0.3740513650809668,0.2735060693057879
0,232,0.8960566874979846,73,0.043672629566007704,0.4199291963905244,0.04781758830231586
9,991,0.3464997710168477,169,0.08757960190845315,0.8469250499736282,0.561719125264006
7,899,0.8608416030974757,173,0.20491911232821836,0.5018077868651329,0.6287570170568774
6,873,0.05388684842716396,191,0.5610111310257507,0.48880575561913575,0.7911472258919906
9,449,0.982090317524288,101,0.9928847369796996,0.5537722488670895,0.4146605112679007
0,381,0.9120343670333027,119,0.8437233091504496,0.12721411482069367,0.1413304828788089
1,392,0.36320294477665493,53,0.08586705309304188,0.5652965939202099,0.6521557986771236
3,368,0.7747221653145774,165,0.8423436716624867,0.5515472461933228,0.8900651962893174
0,960,0.752257926473826,86,0.5363113081462401,0.7544254553817159,0.11982136468703097
2,296,0.9012547971029317,97,0.6603234674133116,0.6341531934884499,0.18261690802447195
7,636,0.3072549811288111,171,0.12976572009566378,0.9550300336924358,0.32919811691189726
7,752,0.4655200053141495,88,0.39544022710632654,0.08010137133602002,0.6502964635980495
7,834,0.8649996126060531,141,0.8841217148709888,0.7716515781900561,0.5238123616057656
5,119,0.778579454135216,115,0.42536562904347264,0.7515023853759849,0.7123685108881713
5,858,0.39346671874027916,62,0.12711347759232072,0.26934493299218265,0.03133765165800617
4,939,0.8457252329121221,109,0.3110752855993194,0.698550270196234,0.8104577747944267
8,812,0.04695403923240149,175,0.22151972036791168,0.6593212477964152,0.9874825309494618
3,504,0.7820463029629902,81,0.6868970400946445,0.2987058645645042,0.04666448647852173
9,214,0.20676585943370063,182,0.91102776438441,0.7237825038713085,0.4954154734420605
6,994,0.2861209078237872,115,0.7334899580339074,0.9306523424591755,0.7399142187787701
0,800,0.49321484359559364,127,0.8436199844925657,0.3052190038444792,0.47639937862369364
8,125,0.4497345010699739,175,0.8058176627498902,0.9800826291251494,0.5929397739444112
6,665,0.5205701068698809,78,0.01460430307895455,0.22428679305975718,0.9209269551037645
9,781,0.5447755956720238,119,0.1243702016939936,0.1346417101511288,0.5398435880544226
8,494,0.33152769103149693,185,0.4233790862331194,0.07705034829664859,0.23659485854856188
6,480,0.17522751301703,104,0.11208966458407776,0.21368335613963807,0.7386268401195986
1,622,0.768481229287306,159,0.7349347651914176,0.3425116180779989,0.3754292784764608
5,638,0.3999761490871421,51,0.07018743152911222,0.7331595328441849,0.28511507825871096
9,961,0.505840862459059,112,0.41624187702220405,0.0720109785200368,0.24840543644187096
3,182,0.6446967183511181,66,0.39228921061332866,0.5072651616382453,0.07936361023910943
2,901,0.909637922306656,108,0.5434456565037243,0.5187426805072296,0.9329073399354642
1,649,0.7075528311402199,137,0.6293774387772888,0.22794303616855527,0.5633575555388742
5,544,0.04545922559038451,65,0.9469563702738627,0.045456658897821356,0.955100614077258
7,186,0.8385603633980176,107,0.2711847989849292,0.22511902208549905,0.8617888209693169
5,932,0.9893550151275191,99,0.6659844886185363,0.2303895144594471,0.03022847704775966
8,486,0.47248502537138215,66,0.035084789724432075,0.6880237527336628,0.24728525112979916
4,767,0.9695903364546007,163,0.0010070013871287253,0.23377945871109362,0.3153612365007271
1,497,0.5473287423431494,95,0.025358211076852766,0.3402641927630997,0.4898218093765725
7,919,0.4596159958719498,155,0.44891175365391267,0.047429961037327106,0.7161285956474821
8,385,0.33140476472745506,176,0.5550131514683307,0.6239459952991303,0.680768415745767
9,797,0.6575548758333388,99,0.006211646561703366,0.47414375603178505,0.9872719411456186
3,793,0.2298204205250446,167,0.3964115404429772,0.34496947014004653,0.9233226007030846
5,468,0.10493421851440432,117,0.04085668756352956,0.7028803447767407,0.18626671853799126
9,754,0.02723710258421408,196,0.6532839332321568,0.6821218985298259,0.8598671326697216
7,521,0.29238011271526376,195,0.6312320316639483,0.32790715620346256,0.8429352622519761
8,817,0.39577083216703823,100,0.7841839881168499,0.709407651197491,0.5747983954273258
4,753,0.5520766962812478,195,0.5462608686012991,0.3482099097047672,0.33812077832042076
5,796,0.29274982518700643,161,0.6229498283114139,0.22199927435109612,0.208616795082192
3,542,0.9840595723854112,113,0.27941929316755376,0.7198298513994806,0.21245735851894365
4,852,0.2917451682411676,194,0.08545381815700315,0.7280257351785495,0.33782617406580073
6,619,0.4409753884464087,108,0.7373061619762787,0.8657669384282786,0.5039465071415445
8,683,0.10327616553190033,192,0.6118633333725508,0.5009442513705383,0.5838208810227081
9,387,0.26062651333707565,149,0.9383318313487844,0.23237897262559082,0.32504007827688686
5,194,0.04833213978899109,75,0.9892258416772483,0.836897070016873,0.3565791342423007
5,768,0.559508633437328,63,0.8472840486413036,0.17466694653608095,0.013519369374412227
7,140,0.7510646831324317,171,0.9856218595917725,0.9386135875877818,0.0021195145578105645
3,430,0.19570981433606793,58,0.6474462966979533,0.30665353111897287,0.907182453702021
2,912,0.36791093781607076,56,0.09194916145136489,0.018762967036471956,0.014013725626763951
6,880,0.016616226727160566,189,0.08983253916563794,0.18676632174174146,0.033121420469489515
4,254,0.8395220557222121,194,0.8071197741858128,0.41479183816741383,0.2056353079319817
1,603,0.7799635249316695,157,0.23686043589517913,0.05518930376621933,0.7433984865077373
1,374,0.06325403087429238,185,0.060988207198948485,0.40952097756707784,0.6789204149611282
5,765,0.3648676093204113,140,0.47227460473490557,0.20288208238927363,0.6471770755907205
7,664,0.9552866138494954,173,0.31464585575291126,0.018954331862792828,0.5749531631310214
0,278,0.39202705607897703,197,0.5881491484246858,0.2990064777108562,0.20169899686945925
5,851,0.5262086767240161,50,0.6001510342465612,0.22630455460858623,0.39793374041304375
1,236,0.3552428610103552,58,0.6815010011790832,0.4197597268703922,0.47810002424256415
1,866,0.5961313881282618,160,0.5764423234058117,0.759015323009393,0.5824428086410303
6,835,0.9781568756368222,73,0.38091804701323273,0.5097755500035495,0.1984293095923484
9,279,0.9975025034811971,174,0.02366669934659882,0.7680652654167825,0.7290336646766983
0,281,0.7747149780111912,85,0.9050884681235422,0.33667922350612656,0.30891460829066786
5,358,0.4043110980204393,53,0.32692172982014134,0.013184593298755098,0.6602240699568256
6,342,0.4944322008289883,136,0.5071505750108568,0.9221731393152284,0.5139831650647095
7,195,0.35673132811230546,193,0.5569375856672799,0.3147145065777438,0.5922144607043018
6,296,0.9855746299043462,57,0.3148529347393828,0.5268776374115239,0.41314840624670923
5,625,0.7077603058254037,140,0.30848095639517914,0.46921469711001085,0.4450690545373237
8,731,0.44893144543351127,88,0.26086152319100064,0.5830850821518899,0.8681876617249736
2,486,0.012115270109602339,107,0.24335334438925282,0.8849641034488734,0.4758753373259682
5,507,0.5204834143905483,189,0.030395729758473045,0.8672445026416412,0.7938888235881109
3,368,0.9839282017016179,53,0.9579146016696168,0.9810302267424748,0.39502458469333823
1,270,0.5230609089730519,74,0.595296058778217,0.5283692660449619,0.7005321420338297
0,683,0.18242668548911367,116,0.10806700911646283,0.922464193576088,0.23289519835099792
0,790,0.022093747104774852,167,0.591958420673837,0.4824502355789232,0.9170190007946379
9,269,0.35470375812420907,73,0.2322475949510291,0.04440383923971547,0.967276333434038
2,258,0.9182280556966069,55,0.3106820512819667,0.14619486763913214,0.9013243715166452
3,608,0.996554108175881,146,0.8011681883922744,0.33398607311768824,0.34641736336644946
1,546,0.9453679748120026,121,0.8858020188216129,0.7254576577410541,0.27649006975134827
0,765,0.7294199932542568,173,0.6998238930655015,0.08137150240324265,0.18243962397781066
3,181,0.5581427284406553,51,0.9325814822634417,0.3615519743931068,0.872994275507781
6,156,0.590686146382252,87,0.9050270638610639,0.9823610469108989,0.11861644894055257
9,618,0.5389920090919609,89,0.5511701198075161,0.7856803762765758,0.6423302895090008
5,211,0.7070493049229883,105,0.9078466593897002,0.5719957235010664,0.33146398274468736
5,147,0.41887322669535243,152,0.5449979511806842,0.06177025320117857,0.18791799483370253
8,691,0.6692040049557655,152,0.10427399910734192,0.014618912666722661,0.18448529792275414
1,986,0.12161211495720103,70,0.8294552793163437,0.10524823585238052,0.8709700909863581
3,475,0.26569530656148377,164,0.13120246452775997,0.3271300491733721,0.8598205360474814
4,927,0.8360030388086295,84,0.3159601338432465,0.6063933459582079,0.27202876899662864
0,132,0.9037489307433911,116,0.379792796234271,0.1974801655866495,0.033766934553138395
7,603,0.5390082375602997,172,0.8072859401623712,0.05115107426088272,0.8690867785255341
7,726,0.0316356172129324,91,0.083536674672822,0.09084832307671964,0.0573253436481268
5,995,0.9269735707917681,130,0.44494146467307705,0.4267949518411236,0.08472018556295435
4,102,0.7020642580272864,90,0.4367158110637659,0.7731270143934685,0.8219207014870877
7,585,0.4140279237553608,163,0.5821602395149943,0.8210875506167166,0.8172195994251177
2,615,0.5983789431994964,69,0.35386878172620795,0.29105241601805165,0.20248969259206695
2,967,0.4297748344413661,58,0.5771624981653164,0.6634381667436545,0.03821834303538041
1,871,0.46533922673205097,106,0.9858942799020254,0.3927098106972111,0.06298219811222061
4,141,0.8868098656594017,173,0.07154918539911603,0.9725127034962934,0.4533892413229941
2,108,0.16108424691711154,194,0.8746284567160904,0.4049609184698737,0.41823458216581544
2,918,0.10366913548223677,127,0.30862943807079135,0.3959036304645811,0.18228896094904468
5,756,0.002728744513015746,67,0.46571643622857506,0.5015676133456888,0.9090402616303873
7,708,0.3140003756121267,112,0.741117483082312,0.02550253000945235,0.5524092155282728
1,887,0.1474137664844274,142,0.9100364634472747,0.4179282798217321,0.8073389241200222
3,241,0.21998549513811116,75,0.009075483536569728,0.8287080143503851,0.10372601480341181
6,889,0.011238982665376929,133,0.6621922742835205,0.6120820147010398,0.9734585363886765
0,535,0.2271954146877032,62,0.06955233963957796,0.9694210773863169,0.8097376468069011
0,126,0.33271158193237393,168,0.525678519171082,0.3256228890433518,0.2878240421958417
9,142,0.031567496409881324,194,0.7497600883165259,0.16152428755094983,0.020785550986772483
6,230,0.6079041242971477,164,0.169534141315135,0.7505763761754345,0.16450878752581366
6,315,0.568800348883758,75,0.7637849763281164,0.043656991603108763,0.4185061656717821
0,705,0.09703577850992506,183,0.3095378598109565,0.15955587292249906,0.0029854523890578966
0,619,0.595009777518401,130,0.6105511309476773,0.5069497309839989,0.04084050876051282
3,697,0.9986539186088776,181,0.6580410387073763,0.753538660927492,0.09863602173281982
4,444,0.9444689528115406,138,0.6489807271981858,0.6009699839099057,0.8097164599335757
4,607,0.002670993367663299,56,0.018544796278140097,0.9948925683735172,0.5468658049492477
3,749,0.7953783113303596,66,0.15227400774767885,0.6549404051511192,0.19098075835410888
7,980,0.35360527623648597,135,0.8562026903572029,0.7249673426642138,0.26446627214660723
6,512,0.06365137033462742,177,0.9398422725950423,0.9939159960804024,0.6421787488062145
8,345,0.29598321371620806,167,0.5636678887784522,0.5924625261843273,0.3186101552157419
6,548,0.3217365163129623,141,0.5969713619213902,0.7146183633371609,0.682132504605836
9,120,0.5232442393090568,99,0.7550305900592478,0.29832758812101434,0.7782282434648662
0,507,0.6610837672688546,177,0.4061052863225362,0.5367555173102498,0.3066244330728194
6,556,0.749055612208408,55,0.3280163444891474,0.9119524070358213,0.36651269107511963
0,543,0.24590304256326667,123,0.7682016656399302,0.853321954180985,0.050074220430549654
6,364,0.321770570248497,105,0.028285656964914363,0.30628791522445165,0.8197983388997601
9,759,0.3083817068597352,88,0.8853462881246471,0.357217890005998,0.6060703594343009
7,283,0.36273686812087647,191,0.44090252479281367,0.8463736096096515,0.8882684948247364
8,326,0.9996563089563387,103,0.5042286149153811,0.28467391154036026,0.18891961633788124
2,903,0.7779433028274259,71,0.6342781576640705,0.8876179682667982,0.9606004418424179
3,647,0.974990465268697,90,0.2743857483309108,0.7737694427103833,0.7067356726149467
3,345,0.6931110595470572,139,0.5973874914497078,0.1523564823200203,0.19661034047308035
8,172,0.4062707016472843,59,0.6930389468500081,0.7197649800968098,0.4629718131062386
6,249,0.38974418362697494,51,0.11793144993594484,0.8343268954279119,0.6989509463697261
2,612,0.4885811449750451,97,0.5204707805884847,0.14434275216507597,0.016972648022674286
9,168,0.41686978336443736,91,0.3294201361414347,0.4573488049622221,0.7802866429591953
4,904,0.8283262460927457,188,0.5573577256706514,0.8626281636800084,0.9476802846212664
6,329,0.46500201302669286,189,0.021294287496887,0.19865000787219977,0.08149636534648752
7,822,0.295614360210846,191,0.7426803562111681,0.4490891445045303,0.8981177610964953
0,171,0.7748602686966518,79,0.1684045045467143,0.6127702102122725,0.4644439291120225
1,974,0.8544204093813946,109,0.6893869476548423,0.09725235940929544,0.5155987170843354
6,707,0.4204289561404514,87,0.7688149121527531,0.21205578817796933,0.8401080123747084
1,496,0.667808571905532,124,0.7526119924438215,0.46673037670201356,0.5896581125659273
6,183,0.058804533888304755,114,0.8175020945837638,0.3736813560344888,0.3514257554740299
8,839,0.5294648519714666,88,0.3077451511814844,0.3247759910679078,0.7325911065285915
1,398,0.04498113774550805,122,0.9671131653352923,0.026367001717267136,0.1383271539210854
6,847,0.029190840494468073,107,0.023818175134068587,0.9279349715868757,0.6662751444071724
3,392,0.612924850522739,156,0.4812000961148877,0.8714228011229784,0.7746237778865794
1,833,0.30333538239498714,138,0.2702849383422956,0.3926194793422706,0.3347696918214461
6,322,0.7425371624554654,66,0.7398804498468744,0.18137494714448898,0.9702326896007331
4,892,0.8960825606325922,183,0.8052232854078689,0.06904576724480005,0.6406018652440252
0,832,0.1393911737303507,192,0.822392527517827,0.1231878803866907,0.09567869902913817
4,315,0.7245228385789239,144,0.29690405563469047,0.6020225092836933,0.9662844266531886
2,330,0.5145199982883433,195,0.274140536112241,0.7339171947747871,0.7439930662224533
6,504,0.11211925016269886,119,0.6769357192784566,0.1564219788610488,0.6956447671172484
5,268,0.6515926064807247,112,0.9281843645832081,0.11279046758939482,0.25324974840843306
7,428,0.6094668031064728,107,0.2542052155860983,0.6910788734956342,0.47314688735175825
4,525,0.5156418674007825,175,0.9105996994047713,0.5170223377479708,0.9010509046875451
1,653,0.926471204559658,194,0.5914613930812666,0.3718367114090746,0.3081543780726358
8,869,0.5210796961040165,184,0.7379380219353708,0.7249790621349843,0.42333183930771023
7,295,0.9905151154502125,112,0.4398920715078196,0.4556770613911877,0.2567519820516042
5,707,0.509228813848111,166,0.8068572216561053,0.46512163258451267,0.2159016655544015
9,928,0.11585203830136759,102,0.9704928927654134,0.015741259248479356,0.04371505444391033
6,625,0.4704712510750304,131,0.1705757313896441,0.3160092351099507,0.7368997533664411
8,724,0.18232876255507124,92,0.3855594250002493,0.005034636093781852,0.0907592020164042
6,176,0.5971334852174273,53,0.8624566460622338,0.9238473129350788,0.5313242276749826
2,376,0.6931321751936012,124,0.17667288088726008,0.2939390909515016,0.04979548056335226
5,565,0.46843527870709367,143,0.41296344344860614,0.18052009088393883,0.983876939920878
6,547,0.09770296768314823,156,0.16611510971082744,0.09089729725893503,0.7094457719294459
1,419,0.4686413985835529,140,0.6483682587574428,0.04663600003039059,0.6303846324633013
2,259,0.0814542147344004,142,0.23831915219943256,0.886009113125504,0.18639342147787585
3,591,0.682125955506534,162,0.3808021053976014,0.16851284395617439,0.5280540620659755
9,412,0.7903682248650875,139,0.4911336582536675,0.617484855008276,0.5035580794263484
5,730,0.962380327227039,143,0.2971288786586822,0.6512181091639717,0.35864868479622647
0,260,0.14880210712845643,187,0.6799009304266265,0.31754444626543377,0.1561119454817197
8,407,0.5324203355333041,189,0.11124945428839594,0.8332461639621095,0.3671309349795423
4,962,0.5675373675354186,187,0.8798007647212214,0.21403025806083453,0.6091040702782958
6,245,0.9224765337809797,141,0.48134045648671886,0.07145796486208333,0.48735037841846907
8,774,0.6272766405965142,154,0.5728141339853511,0.06854194218655674,0.5700442430190934
8,495,0.1455096456453211,122,0.6221296775804532,0.3004268269277518,0.5720178898301894
0,790,0.4363513239631892,59,0.059682047682289574,0.46324649151590147,0.24467478719417712
0,188,0.6547625285062505,153,0.7569907555334376,0.629363210159635,0.11097519956437918
2,834,0.7002844320692974,190,0.9459418542034285,0.728708299833433,0.5217514050844818
5,877,0.8630739985905735,97,0.5199079635594419,0.17869095016527936,0.8923721658635073
1,850,0.18050711984439716,158,0.3908687090269991,0.6839230329838429,0.995365959162225
9,407,0.9515421467554984,138,0.7847958501115188,0.18254005223283987,0.7858995556685101
0,645,0.05913941201559225,93,0.720352958386703,0.9971930392344449,0.22111679959594777
0,470,0.983762134568902,142,0.650975796363222,0.9590680495644504,0.6303233614180701
4,550,0.8577670928664085,113,0.9653514244191375,0.10240748998610416,0.23886641235318795
3,266,0.6602727827621713,89,0.5817744219175476,0.6551200921824755,0.5764523054860639
0,491,0.7349955002644216,183,0.2483757439200639,0.9032668929313952,0.4806880429659256
3,736,0.07269200591879643,169,0.024766047932225477,0.0807024306511872,0.3815556945271109
2,835,0.04147986289445238,121,0.4534620298817974,0.12398152092806092,0.6416392638409516
1,590,0.10176579655136553,147,0.6523235571717904,0.34699760166835425,0.8577119616494322
8,249,0.08735981466413778,81,0.1721391384940193,0.09572850272092748,0.33747650439583776
0,567,0.5473812334694351,123,0.025763738034346173,0.8855921524567447,0.48625445147431423
6,800,0.21544398711178914,172,0.9090894552717,0.8755448435519325,0.4558248754484794
3,142,0.8602056372067265,196,0.3019474278361092,0.9487126827557357,0.24922397485981929
4,128,0.44574862306807217,133,0.4660494344470658,0.20499208118785228,0.4211115590549537
9,973,0.6955104764582749,101,0.09107091619033614,0.04535119251755226,0.021584510822870384
4,731,0.6528730929701598,83,0.3816133053517159,0.44462797649986574,0.517432021480805
0,948,0.31985303892971007,130,0.4237733029975781,0.8805532861059011,0.720792748684348
5,130,0.24316757352572904,157,0.9027445370153023,0.6384467992714778,0.3676114207610057
8,792,0.3424562852966352,175,0.8654574783833952,0.9983171431421112,0.7465741799183835
1,773,0.7966583738498375,54,0.18900204130996667,0.9056867025666446,0.7506561150003918
6,227,0.5862768484196185,90,0.55606222666569,0.3927504345729903,0.9841153627509555
5,866,0.25353866251917534,83,0.7312478041271315,0.03953307466264866,0.545944142966022
4,393,0.8178464430604302,69,0.2918505660338251,0.005171304170076607,0.4040641042071045
3,540,0.05475938611030673,115,0.3944329837781897,0.6442061489060805,0.6395243245779887
3,968,0.6991833749902954,141,0.9848812878929905,0.9157659301017724,0.6265762822804304
5,487,0.4391008057493109,195,0.7597321357339466,0.44423018832020666,0.9873421867313957
3,865,0.7312903860658883,93,0.4371800627383554,0.874292074133521,0.7076938945085304
4,741,0.9274612802434268,152,0.5340817035331753,0.5667408747346198,0.30658046094278635
5,623,0.7500340979469039,97,0.6257823547562318,0.09801967777422294,0.18750985631436945
4,646,0.44196535531138237,84,0.4988405549885101,0.7983153660750573,0.7927261820706017
6,809,0.15097568151388074,160,0.4116200321105108,0.4925940337442535,0.1797595865163707
8,859,0.8063509758054337,88,0.3593497101596943,0.051063903489663165,0.6274425724226002
9,209,0.46070552692137157,52,0.16898163415158363,0.8146035680579123,0.1323162468271235
6,427,0.07531232345712979,68,0.9736211268066135,0.7576542751920794,0.7187054196644024
6,504,0.719055397776866,174,0.0914127042382834,0.457287258444542,0.7828947935086908
3,344,0.2918519659165897,195,0.6010223922305259,0.019464236820448844,0.9905399053425415
0,861,0.04888822950518523,132,0.9596024446316755,0.346936724876005,0.9542169937514877
7,977,0.9027510149740777,54,0.3749316170633131,0.4349508064980877,0.7138070112065918
3,928,0.48310109209391006,104,0.25242134971167274,0.16531488092248914,0.2775300043754022
0,262,0.28096105317302156,62,0.9555229798110487,0.1609048345252987,0.04371812514835838
4,659,0.7163865578849116,67,0.8017393327954576,0.1669808106369185,0.5552415135139877
7,498,0.8859023776825637,117,0.6550250353638882,0.3705770807409784,0.7659804124181822
3,682,0.0003070750337554884,149,0.6119884270117714,0.8175440368256981,0.010623752708259104
7,498,0.6878521850421537,87,0.3601261219941615,0.7593574688887217,0.5248012756037078
7,592,0.7670116940184214,190,0.6413192982210275,0.010114396664990921,0.8828879046404543
2,745,0.20992742727949298,174,0.7250254232538752,0.00964261433748237,0.6372178454811728
8,338,0.4896238314101744,71,0.031730976556135326,0.07769643235646617,0.683781023502291
2,564,0.08928589891793581,78,0.1176900412623928,0.46658178616211654,0.4743321820134886
0,679,0.7467498825153476,186,0.3151104214386995,0.8888822061455945,0.9431500078605166
1,889,0.8474560185633525,159,0.32312841694632544,0.18225711665710975,0.3746472417389344
5,131,0.1081866573246606,157,0.900515934478664,0.4767958607510967,0.37909692902083514
9,222,0.8164602534328347,117,0.6845053988499177,0.040747477621921546,0.5177377287250277
1,633,0.7715701704845336,153,0.37350448181194384,0.02032644989105592,0.5859321891324298
5,766,0.3469133203708973,194,0.8092021526890492,0.0074823049303724964,0.537425113437751
0,209,0.6902895299335833,181,0.323194871471037,0.7366809236610821,0.8186315642818792
0,370,4.8123894311746795e-05,89,0.9907561499491029,0.023824914450871315,0.8345129875849643
4,479,0.9317976544659986,193,0.7816198081819262,0.2738155708916745,0.1316653076531118
9,399,0.5503832353083729,188,0.8083900281615074,0.6450479474518878,0.5961638441578995
8,726,0.6203388640619995,75,0.2609725397652545,0.6186508971873741,0.9838992126405557
7,831,0.6646594135390986,144,0.14503382490759675,0.05514476047458261,0.5996582666195901
2,841,0.5613690172183667,147,0.3895390473181555,0.2566667446736567,0.6881641001160399
2,863,0.8567638875394631,152,0.33423575048926213,0.639322188378959,0.8613696483161609
0,348,0.6097018321515439,174,0.769832140087103,0.3922457665814707,0.8666018842851648
2,620,0.9077599912404726,51,0.1742881197796594,0.4658228052773664,0.017190760138409256
0,133,0.5823316222340089,140,0.5274662850537772,0.2070857190096851,0.23943246613717828
7,327,0.1711224219805666,94,0.6281932998219228,0.037757424257521155,0.8628782118336339
0,684,0.9135625558393029,52,0.38516548587896426,0.34520282661314516,0.6671006710532743
4,498,0.6816274983597768,129,0.200607312892516,0.6829839668089334,0.6317057886364971
8,912,0.6992389944355561,113,0.895666799902525,0.7665294922132804,0.8599441416254949
6,823,0.9854817505716017,184,0.1388400457162844,0.5925299196692932,0.8065500958399716
3,683,0.07519655420957916,84,0.30380437398503557,0.39320094383153836,0.7513506039953968
8,669,0.42859260709517133,71,0.756567379325215,0.583135797459324,0.04735282167595922
8,319,0.2390953929866152,75,0.6053115303120075,0.7049886677342823,0.7816548674325341
1,470,0.6304264647136572,169,0.7306455492028132,0.7552717582076778,0.2006093030825068
